3.550000 0.003687 0.000688 0.009800 0.000000 0.000688 0.002973 0.001822
3.600000 0.006275 0.001538 0.000962 0.006838 0.002325 0.003588 0.001234
3.650000 0.002212 0.005187 0.000425 0.003087 0.005100 0.003202 0.000901
3.700000 0.009025 0.004150 0.000037 0.002438 0.000213 0.003173 0.001648
3.750000 0.000775 0.002238 0.004600 0.000013 0.009850 0.003495 0.001771
3.800000 0.007963 0.004063 0.008800 0.002450 0.003363 0.005328 0.001279
3.850000 0.002850 0.009212 0.011025 0.009487 0.004950 0.007505 0.001540
3.900000 0.003788 0.003162 0.006588 0.012313 0.000525 0.005275 0.002006
3.950000 0.000587 0.006150 0.001088 0.000950 0.002563 0.002268 0.001027
4.000000 0.003825 0.004425 0.003988 0.006013 0.007925 0.005235 0.000776
4.050000 0.004887 0.003012 0.002700 0.003738 0.010675 0.005002 0.001467
4.100000 0.006450 0.011738 0.003937 0.001888 0.000025 0.004808 0.002036
4.150000 0.001863 0.001687 0.002500 0.004250 0.003437 0.002747 0.000485
4.200000 0.000138 0.003363 0.002688 0.000600 0.004912 0.002340 0.000885
4.250000 0.002675 0.004300 0.000450 0.008150 0.008187 0.004752 0.001523
4.300000 0.001175 0.005512 0.001488 0.009287 0.006987 0.004890 0.001573
4.350000 0.003375 0.000250 0.003175 0.000775 0.004363 0.002388 0.000796
4.400000 0.000288 0.003363 0.004000 0.008500 0.001275 0.003485 0.001424
4.450000 0.002500 0.002075 0.002950 0.005000 0.003238 0.003153 0.000502
4.500000 0.000975 0.001362 0.003188 0.002775 0.003812 0.002422 0.000541
4.550000 0.002062 0.004775 0.006625 0.002788 0.007387 0.004727 0.001038
4.600000 0.000362 0.007362 0.000512 0.000187 0.004250 0.002535 0.001424
4.650000 0.002338 0.006075 0.005238 0.001888 0.004175 0.003943 0.000809
4.700000 0.002125 0.003250 0.001975 0.010850 0.007062 0.005052 0.001717
4.750000 0.007638 0.006750 0.004325 0.003638 0.001138 0.004698 0.001157
4.800000 0.010163 0.000100 0.008450 0.004050 0.001537 0.004860 0.001941
4.850000 0.006525 0.003425 0.002550 0.001713 0.006437 0.004130 0.000997
4.900000 0.007013 0.002725 0.004550 0.003025 0.000375 0.003538 0.001096
4.950000 0.001825 0.000437 0.002450 0.004400 0.000313 0.001885 0.000749
5.000000 0.002938 0.001250 0.003650 0.003425 0.000663 0.002385 0.000602
