#Generated Output From ising.c
#Columns are |temperature|avg_magnetisation|avg_energy|specific_heat|susceptibility 

0.10000 1.00000 -2.00000 0.00000 0.00000 
0.11000 1.00000 -2.00000 0.00000 0.00000 
0.12000 1.00000 -2.00000 0.00000 0.00000 
0.13000 1.00000 -2.00000 0.00000 0.00000 
0.14000 1.00000 -2.00000 0.00000 0.00000 
0.15000 1.00000 -2.00000 0.00000 0.00000 
0.16000 1.00000 -2.00000 0.00000 0.00000 
0.17000 1.00000 -2.00000 0.00000 0.00000 
0.18000 1.00000 -2.00000 0.00000 0.00000 
0.19000 1.00000 -2.00000 0.00000 0.00000 
0.20000 1.00000 -2.00000 0.00000 0.00000 
0.21000 1.00000 -2.00000 0.00000 0.00000 
0.22000 1.00000 -2.00000 0.00000 0.00000 
0.23000 1.00000 -2.00000 0.00000 0.00000 
0.24000 1.00000 -2.00000 0.00000 0.00000 
0.25000 1.00000 -2.00000 0.00000 0.00000 
0.26000 1.00000 -2.00000 0.00000 0.00000 
0.27000 1.00000 -2.00000 0.00000 0.00000 
0.28000 1.00000 -2.00000 0.00000 0.00000 
0.29000 1.00000 -2.00000 0.00000 0.00000 
0.30000 1.00000 -2.00000 0.00000 0.00000 
0.31000 1.00000 -2.00000 0.00000 0.00000 
0.32000 1.00000 -2.00000 0.00000 0.00000 
0.33000 1.00000 -2.00000 0.00000 0.00000 
0.34000 1.00000 -2.00000 0.00000 0.00000 
0.35000 1.00000 -2.00000 0.00000 0.00000 
0.36000 1.00000 -2.00000 0.00000 0.00000 
0.37000 1.00000 -2.00000 0.00000 0.00000 
0.38000 1.00000 -2.00000 0.00000 0.00000 
0.39000 1.00000 -2.00000 0.00000 0.00000 
0.40000 1.00000 -2.00000 0.00000 0.00000 
0.41000 1.00000 -2.00000 0.00000 0.00000 
0.42000 1.00000 -2.00000 0.00000 0.00000 
0.43000 1.00000 -2.00000 0.00000 0.00000 
0.44000 1.00000 -2.00000 0.00000 0.00000 
0.45000 1.00000 -2.00000 0.00000 0.00000 
0.46000 1.00000 -2.00000 0.00000 0.00000 
0.47000 1.00000 -2.00000 0.00000 0.00000 
0.48000 1.00000 -2.00000 0.00000 0.00000 
0.49000 1.00000 -2.00000 0.00000 0.00000 
0.50000 1.00000 -2.00000 0.00000 0.00000 
0.51000 1.00000 -2.00000 0.00000 0.00000 
0.52000 1.00000 -2.00000 0.00000 0.00000 
0.53000 1.00000 -2.00000 0.00000 0.00000 
0.54000 1.00000 -2.00000 0.00000 0.00000 
0.55000 1.00000 -2.00000 0.00000 0.00000 
0.56000 1.00000 -2.00000 0.00000 0.00000 
0.57000 1.00000 -2.00000 0.00000 0.00000 
0.58000 1.00000 -2.00000 0.00000 0.00000 
0.59000 1.00000 -2.00000 0.00000 0.00000 
0.60000 1.00000 -2.00000 0.00000 0.00000 
0.61000 1.00000 -2.00000 0.00000 0.00000 
0.62000 1.00000 -2.00000 0.00000 0.00000 
0.63000 1.00000 -2.00000 0.00000 0.00000 
0.64000 1.00000 -2.00000 0.00000 0.00000 
0.65000 1.00000 -2.00000 0.00000 0.00000 
0.66000 1.00000 -2.00000 0.00000 0.00000 
0.67000 1.00000 -2.00000 0.00000 0.00000 
0.68000 1.00000 -2.00000 0.00000 0.00000 
0.69000 0.99995 -1.99980 0.00000 0.00001 
0.70000 0.99995 -1.99980 0.00000 0.00001 
0.71000 0.99993 -1.99970 0.00000 0.00001 
0.72000 0.99993 -1.99970 0.00000 0.00001 
0.73000 0.99990 -1.99960 0.00000 0.00001 
0.74000 0.99985 -1.99940 0.00000 0.00002 
0.75000 0.99983 -1.99930 0.00000 0.00002 
0.76000 0.99980 -1.99920 0.00000 0.00003 
0.77000 0.99980 -1.99920 0.00000 0.00003 
0.78000 0.99980 -1.99920 0.00000 0.00003 
0.79000 0.99980 -1.99920 0.00000 0.00002 
0.80000 0.99978 -1.99910 0.00000 0.00003 
0.81000 0.99973 -1.99890 0.00000 0.00003 
0.82000 0.99973 -1.99890 0.00000 0.00003 
0.83000 0.99970 -1.99880 0.00000 0.00003 
0.84000 0.99970 -1.99880 0.00000 0.00003 
0.85000 0.99968 -1.99870 0.00000 0.00003 
0.86000 0.99965 -1.99860 0.00000 0.00004 
0.87000 0.99965 -1.99860 0.00000 0.00003 
0.88000 0.99963 -1.99850 0.00000 0.00004 
0.89000 0.99958 -1.99830 0.00000 0.00004 
0.90000 0.99955 -1.99820 0.00000 0.00004 
0.91000 0.99953 -1.99810 0.00000 0.00004 
0.92000 0.99950 -1.99800 0.00000 0.00004 
0.93000 0.99943 -1.99770 0.00000 0.00005 
0.94000 0.99943 -1.99770 0.00000 0.00005 
0.95000 0.99935 -1.99740 0.00000 0.00006 
0.96000 0.99930 -1.99720 0.00000 0.00007 
0.97000 0.99928 -1.99710 0.00000 0.00007 
0.98000 0.99923 -1.99690 0.00000 0.00007 
0.99000 0.99913 -1.99650 0.00000 0.00008 
1.00000 0.99910 -1.99640 0.00000 0.00008 
1.01000 0.99898 -1.99595 0.00001 0.00008 
1.02000 0.99898 -1.99595 0.00001 0.00008 
1.03000 0.99893 -1.99575 0.00001 0.00008 
1.04000 0.99890 -1.99565 0.00001 0.00008 
1.05000 0.99890 -1.99565 0.00001 0.00008 
1.06000 0.99885 -1.99545 0.00001 0.00008 
1.07000 0.99878 -1.99515 0.00001 0.00009 
1.08000 0.99860 -1.99445 0.00001 0.00010 
1.09000 0.99845 -1.99390 0.00001 0.00011 
1.10000 0.99835 -1.99350 0.00001 0.00011 
1.11000 0.99825 -1.99310 0.00001 0.00011 
1.12000 0.99815 -1.99280 0.00001 0.00012 
1.13000 0.99803 -1.99230 0.00001 0.00013 
1.14000 0.99785 -1.99165 0.00001 0.00013 
1.15000 0.99783 -1.99155 0.00001 0.00014 
1.16000 0.99775 -1.99130 0.00001 0.00014 
1.17000 0.99770 -1.99110 0.00001 0.00015 
1.18000 0.99758 -1.99065 0.00001 0.00015 
1.19000 0.99748 -1.99025 0.00001 0.00015 
1.20000 0.99733 -1.98965 0.00001 0.00016 
1.21000 0.99713 -1.98895 0.00001 0.00017 
1.22000 0.99700 -1.98845 0.00002 0.00018 
1.23000 0.99685 -1.98785 0.00002 0.00017 
1.24000 0.99660 -1.98705 0.00002 0.00019 
1.25000 0.99640 -1.98630 0.00002 0.00020 
1.26000 0.99613 -1.98535 0.00002 0.00021 
1.27000 0.99598 -1.98480 0.00002 0.00020 
1.28000 0.99590 -1.98445 0.00002 0.00021 
1.29000 0.99575 -1.98385 0.00002 0.00021 
1.30000 0.99563 -1.98335 0.00002 0.00021 
1.31000 0.99533 -1.98225 0.00002 0.00023 
