0.100000 -1.949746
0.200000 -1.897919
0.300000 -1.844024
0.400000 -1.787508
0.500000 -1.730250
0.600000 -1.669782
0.700000 -1.602560
0.800000 -1.527166
0.900000 -1.441882
1.000000 -1.333378
1.100000 -1.190573
1.200000 -1.051083
1.300000 -0.941605
1.400000 -0.858879
1.500000 -0.776646
1.600000 -0.721803
1.700000 -0.669619
1.800000 -0.623630
1.900000 -0.583416
2.000000 -0.549290
