3.050000 -0.798675 -0.801025 -0.803400 -0.808250 -0.803225 -0.802915 0.001587
3.100000 -0.788900 -0.779950 -0.783350 -0.773375 -0.781025 -0.781320 0.002517
3.150000 -0.760850 -0.763400 -0.765525 -0.759800 -0.758425 -0.761600 0.001275
3.200000 -0.748275 -0.748575 -0.741875 -0.757250 -0.749275 -0.749050 0.002445
3.250000 -0.735075 -0.734925 -0.734350 -0.729050 -0.733275 -0.733335 0.001117
3.300000 -0.716000 -0.718750 -0.721825 -0.705100 -0.722375 -0.716810 0.003144
3.350000 -0.701900 -0.700175 -0.699825 -0.701375 -0.706775 -0.702010 0.001250
3.400000 -0.683775 -0.689600 -0.690175 -0.690500 -0.686925 -0.688195 0.001272
3.450000 -0.679025 -0.669575 -0.675775 -0.670625 -0.669200 -0.672840 0.001945
3.500000 -0.662600 -0.668100 -0.664950 -0.670800 -0.662450 -0.665780 0.001620
3.550000 -0.649025 -0.646775 -0.646875 -0.656150 -0.646400 -0.649045 0.001835
3.600000 -0.636300 -0.630125 -0.635700 -0.639600 -0.636250 -0.635595 0.001531
3.650000 -0.627400 -0.622150 -0.623025 -0.626500 -0.629600 -0.625735 0.001387
3.700000 -0.608600 -0.612375 -0.611300 -0.622200 -0.618450 -0.614585 0.002494
3.750000 -0.614525 -0.610150 -0.618200 -0.599075 -0.606225 -0.609635 0.003322
3.800000 -0.589775 -0.595650 -0.595775 -0.590350 -0.596050 -0.593520 0.001416
3.850000 -0.585025 -0.584125 -0.586525 -0.589200 -0.581800 -0.585335 0.001233
3.900000 -0.569175 -0.573825 -0.575750 -0.578000 -0.569975 -0.573345 0.001680
3.950000 -0.570550 -0.566350 -0.561625 -0.569300 -0.564875 -0.566540 0.001592
4.000000 -0.560775 -0.558975 -0.563900 -0.557850 -0.557125 -0.559725 0.001212
4.050000 -0.554975 -0.555100 -0.556375 -0.558200 -0.548775 -0.554685 0.001587
4.100000 -0.541825 -0.545450 -0.540550 -0.544200 -0.548250 -0.544055 0.001357
4.150000 -0.535750 -0.533700 -0.529950 -0.529250 -0.537950 -0.533320 0.001664
4.200000 -0.532050 -0.534475 -0.528925 -0.529950 -0.533825 -0.531845 0.001072
4.250000 -0.507725 -0.526150 -0.516700 -0.515000 -0.523250 -0.517765 0.003240
4.300000 -0.512975 -0.505350 -0.513975 -0.504525 -0.513700 -0.510105 0.002120
4.350000 -0.502050 -0.499450 -0.502400 -0.507325 -0.505500 -0.503345 0.001382
4.400000 -0.505125 -0.498375 -0.500100 -0.498325 -0.498300 -0.500045 0.001315
4.450000 -0.484125 -0.492275 -0.495700 -0.488125 -0.491925 -0.490430 0.001981
